"word";"F"
"travail trois optimisations";1
"travail une méthode";1
"travail un outil";1
"travaux ( algorithmes";1
"travaux d' échantillonnage";1
"travauxdepuis 15 ans";1
"travaux de télédétection";1
"travaux en classification";1
"travaux en cours";1
"travaux en fouille";1
"travaux les étapes";1
"travaux où laclassification";1
"travaux se multiplientpour";1
"travauxsur la recherche";1
"travaux sur lesretours";1
"travers ce travail";1
"travers de concepts";1
"travers des documentstextuels";1
"travers des expérimentations";1
"travers des intervalles";1
"travers des réseaux";1
"travers deux propositions";1
"travers différentes expérimentations";1
"travers divers envi-ronnements";1
"travers l' ajout";1
"travers l' analyse";1
"traversl'apparition de rigoles";1
"travers l' ontologie";1
"travers la combinaison";1
"travers le monde";1
"travers les cubesfermés";1
"travers le SKYCUBE";1
"travers les Skycuboïdes";1
"travers leurs discussions";1
"travers notre forme";1
"travers notre retour";1
"travers un casconcret";1
"travers uneapproche réseau";1
"travers une classification";1
"travers une étude";1
"travers une expérimentation";1
"travers une interface";1
"travers une recherche";1
"travers un exemple";1
"travers un prototype";1
"travers un reseau";1
"treillis de conceptsformels";1
"treillis des classifieurs";1
"treillis des itemsets";1
"treillis des partitions";1
"trends and summaries";1
"trèsdifficile l' exploration";1
"trèsimportant de traverses";1
"trèsproche du taux";1
"trèspuissants de propagation";1
"tri afin deles";1
"tri des résultats";1
"triggers and to";1
"triplets , graphes";1
"tristesse , blessures";1
"trouvede nombreux intérêts";1
"tumeurs de vessie";1
"tuple d' attributs";1
"tweet's vocabulary by";1
"tweets , mails";1
"Tweets are short";1
"tweets have focused";1
"two approaches can";1
"two contributions about";1
"two distinct criteria";1
"two document-related tasks";1
"two features argue";1
"twohundred governments from";1
"two main features";1
"two n-gram methods";1
"two spatial formats";1
"two strategies for";1
"two topic models";1
"typage des pages";1
"type « signal";1
"type cluster ensembles";1
"type d' algorithme";1
"type d' application";1
"type d' arbre";1
"type d' exploration";1
"type d' extraction";1
"type d' images";1
"type d' information";1
"type d' objets";1
"type d' outil";1
"type d' unité";1
"type d' utilisateur";1
"type de bases";1
"type de cas";1
"type de changement";1
"type de clustering";1
"type de comportement";1
"type de connaissances";1
"type de méthode";1
"type de motif";1
"type de motifs";1
"type de noeuds";1
"type de règle";1
"type de représentation";1
"type de requêtes";1
"type de situation";1
"type de techniques";1
"type du client";1
"type Fisheye view";1
"types , from";1
"types ( cancer";1
"types by utilizing";1
"types d' adaptation";1
"types d' alarmes";1
"types d' approches";1
"types d' attaque";1
"types d' émissions";1
"types d' évolutions";1
"types d' expérimentation";1
"types d' indices";1
"types d' information";1
"types d' objets";1
"types d' utilisation";1
"types de chaînes";1
"types de changements";1
"types de classificationen";1
"types de connaissance";1
"types de critères";1
"types de descripteurs";1
"types de difficultés";1
"types de hiérarchies";1
"types de listes";1
"types de métadonnées";1
"types de motifs";1
"types de paramètres";1
"types de pollutions";1
"types de pondérations";1
"types de prétraitement";1
"types de réclamation";1
"types de subsomptions";1
"types de visualisation";1
"types of hypergraphs";1
"types of scores";1
"types of taggers";1
"typespécialisation / généralisation";1
"type Web service";1
"typex & #";1
"typologie de films";1
"typologie des allocataires";1
"typologie des clients";1
"typologie des réclamations";1
"ultramétricité genere regroupements";1
"ultramétricité produit groupes";1
"un'générateur d' atouts";1
"unalgorithme de décomposition";1
"unalgorithme de factorisation";1
"Unalgorithme de prédiction";1
"uncorpus de spécialité";1
"Uncorpus du domaine";1
"uncorpus en langue";1
"uncover and empower";1
"uncube de données";1
"un d' algorithme";1
"under a subset";1
"under certain constraints";1
"underlying populationwithout making";1
"understandbetter the semantics";1
"understanding to weak";1
"under the form";1
"un des algorithmes";1
"un des champs";1
"un des défis";1
"Un des défis";1
"Un des effets";1
"un des intérêts";1
"un des modèles";1
"Un des objectif";1
"un des objectifs";1
"uneanalyse par correspondances";1
"unebase de connaissances";1
"unebase de référence";1
"unecampagne en cours";1
"unecollection de données";1
"unedécote ou réduction";1
"unemémoire de formation";1
"unemesure de similarité";1
"uneméthode d' extraction";1
"uneméthode de partitionnement";1
"unemodification du degré";1
"unensemble de partitions";1
"unensemble de procédures";1
"unepartition des colonnes";1
"unepartition des sommets";1
"unephase d' apprentissage";1
"unequestion de recherche";1
"unestructure de dépendance";1
"unforum de discussion";1
"ungroupe de travail";1
"uni-label que multi-label";1
"union des ensembles";1
"unités , phonèmes";1
"unités de base";1
"unités en relation";1
"units ( which";1
"units tend to";1
"Universal-endpoint . com";1
"université ) apour";1
"universitéconfirment l' intérêt";1
"unmanque de robustesse";1
"unmodèle de mélanges";1
"unmodèle des attendus";1
"unmoyennage de modèles";1
"unnombre de parties";1
"unoutil de visualisation";1
"unphénomène de surcharge";1
"unproblème d' optimisation";1
"unprojet faisant appel";1
"unrééchantillonnage avec remise";1
"unrésultat de coclustering";1
"uns des aspects";1
"uns des pré-requis";1
"unservice de métadonnées";1
"un sous échantillonnage";1
"un sous ensemble";1
"unsujet de recherche";1
"unsupervised and supervised";1
"unvealing the complexity";1
"up to evaluate";1
"usageconcerne l' étude";1
"usage d' alternatives";1
"usage de moteurs";1
"usage de représentations";1
"usage des chemins";1
"usage du lexique";1
"usage du modèle";1
"usage du site";1
"usagers de mobiles";1
"usagers de santépour";1
"usagers des transports";1
"usagers du domaine";1
"usages d' internet";1
"usages des objets";1
"usages en corpus";1
"users for videos";1
"users in real";1
"users post messages";1
"users to analyze";1
"users to easily";1
"usesinteraction graphs to";1
"using a correction";1
"using a meta-learning";1
"using a sliding";1
"using data froma";1
"using different cores";1
"using drift detection";1
"using heuristics which";1
"using MapReduce with";1
"using mining association";1
"using simplified ssumptions";1
"using standard tools";1
"using statecharts which";1
"using the bag";1
"using the sequence";1
"using the state-of-the-art";1
"us of an";1
"us something new";1
"usual approaches to";1
"utiles aux acteurs";1
"utilisabilité de distances";1
"utilisantl'exemple des motifs";1
"utilisateur , appeléASTIS";1
"utilisateur ( kNN";1
"utilisateur à travers";1
"utilisateur au travers";1
"utilisateur comme élément";1
"utilisa-teur des éléments";1
"utilisateur des propriétés";1
"utilisateur en fonction";1
"utilisateur les concepts";1
"utilisateur obtient lesrésultats";1
"utilisateur possède différentesidentités";1
"utilisateurs , exploitation";1
"utilisateurs à base";1
"utilisateursdans les folksonomies";1
"utilisateurs de services";1
"utilisateurs des fichierssouvent";1
"utilisateurs des plateformes";1
"utilisateurs des réponsespersonnalisées";1
"utilisateurs des résultats";1
"utilisateurs des tags";1
"utilisateurs de téléphones";1
"utilisateurselon le mode";1
"utilisateursexploitant un moteur";1
"utilisateurs non spécialistes";1
"utilisateur sous forme";1
"utilisateurs un moteur";1
"utilisateur un biais";1
"utilisation au sein";1
"utilisation comme critère";1
"utilisation d' aéronefs";1
"utilisation d' informations";1
"utilisation d' oubli";1
"utilisation de connaissances";1
"utilisation de hiérarchies";1
"utilisationde l' ontologie";1
"utilisation de matrices";1
"utilisation de mesures";1
"utilisation de méthodesde";1
"utilisation denouvelles technologies";1
"utilisation de préférences";1
"utilisation de règles";1
"utilisation des arbres";1
"utilisation de schémas";1
"utilisation des chemins";1
"utilisation des documents";1
"utilisation des données";1
"utilisation des matières";1
"utilisation des métadonnées";1
"utilisation des parcours";1
"utilisation des points";1
"utilisation des RAILs";1
"utilisation des ressourcessémantiques";1
"utilisation des techniques";1
"utilisation des technologies";1
"utilisation des technologiesfaites";1
"utilisation des treillis";1
"utilisation de termes";1
"utilisation du co-clustering";1
"utilisation du modèle";1
"utilisation du score";1
"utilisation du texte";1
"utilisation du voisinage";1
"utilisation en analyse";1
"utilisation sur lesflux";1
"utiliséespour la gestion";1
"utiliséespour son apprentissage";1
"utiliséessur les flux";1
"utiliserpour la prise";1
"utilizing the upper";1
"valeur du paramètre";1
"valeur l' apport";1
"valeur la structure";1
"valeur les propriétés";1
"valeur le travail";1
"valeurs d' attributs";1
"valeurs dans {";1
"valeurs de proximité";1
"valeursmanquantes des objets";1
"validated by temporalseries";1
"validated the contribution";1
"validate the approach";1
"validation d' expertise";1
"validation de classes";1
"validation de connaissances";1
"validation de leursrésultats";1
"validation de règles";1
"validation de relations";1
"validation des données";1
"validation des méthodes";1
"validation des règles";1
"validation du nombre";1
"validation du résultat";1
"validation par bootstrap";1
"validéepar une étude";1
"validitéde cette méthode";1
"validité de classification";1
"validité des groupes";1
"validité des mappings";1
"validity and necessity";1
"validonsexpérimentalement une technique";1
"valuations especially for";1
"Vapnik's statistical learning";1
"variabilité des données";1
"variabilité des phénomènes";1
"variabilité des réalisationsgestuelles";1
"variabilité des schémas";1
"variabilité des termes";1
"variabilité en termes";1
"variablescaractérisant les haies";1
"variantes ( motifs";1
"variantes de sujets";1
"variationde chaque paramètre";1
"variation de densité";1
"variation du critère";1
"variations du critère";1
"variété de conférences";1
"variété de formes";1
"variété de techniques";1
"various fields such";1
"various ontol-ogy mining";1
"various real world";1
"vastescatalogues de produits";1
"vecteur d' attributs";1
"vecteur de descripteurs";1
"vecteur de masses";1
"vecteur de progrès";1
"vecteurs de supports";1
"vecteurs du flux";1
"veille , lasélection";1
"veille d' information";1
"veille en entreprise";1
"veille sur leWeb";1
"vente . Millions";1
"verbe et objet";1
"vérification de documents";1
"vérification de patrons";1
"vérification des hypothèses";1
"vérité de terrain";1
"versant et leréseau";1
"version des cartes";1
"versions de mappings";1
